author,title,description,url,urlToImage,publishedAt,content,source.id,source.name
Howard Schneider,Fed policymakers broadly see eye to eye on 2020 outlook,Federal Reserve policymakers who last year were frequently at odds over where to set U.S. borrowing costs opened 2020 telegraphing confidence in the state of the economy and signalling broad agreement that monetary policy is right where it should be.,https://uk.reuters.com/article/uk-usa-fed-idUKKBN1Z225E,https://s1.reutersmedia.net/resources/r/?m=02&d=20200103&t=2&i=1471859715&w=1200&r=LYNXMPEG021N0,2020-01-04T02:53:10Z,SAN DIEGO/BALTIMORE (Reuters) - Federal Reserve policymakers who last year were frequently at odds over where to set U.S. borrowing costs opened 2020 telegraphing confidence in the state of the economy and signalling broad agreement that monetary policy is ri… [+4299 chars],reuters,Reuters
Canice Leung,Photos of the week,"A reveler celebrates as confetti falls during a New Year's Eve party in Quezon City, Metro Manila, Philippines January 1, 2020. REUTERS/Eloisa Lopez",https://www.reuters.com/news/picture/photos-of-the-week-idUSRTS2X29P,https://s4.reutersmedia.net/resources/r/?m=02&d=20200104&t=2&i=1471965925&w=&fh=545&fw=810&ll=&pl=&sq=&r=2020-01-04T025007Z_13665_MRPRC2G6E93SW16_RTRMADP_0_NEW-YEAR-PHILIPPINES,2020-01-04T02:50:07Z,"Reuters, the news and media division of Thomson Reuters, is the worlds largest international multimedia news provider reaching more than one billion people every day. Reuters provides trusted business, financial, national, and international news to profession… [+169 chars]",reuters,Reuters
Canice Leung,Photos of the week,"A reveler celebrates as confetti falls during a New Year's Eve party in Quezon City, Metro Manila, Philippines January 1, 2020. REUTERS/Eloisa Lopez",https://uk.reuters.com/news/picture/photos-of-the-week-idUKRTS2X29P,https://s4.reutersmedia.net/resources/r/?m=02&d=20200104&t=2&i=1471965925&w=&fh=545&fw=810&ll=&pl=&sq=&r=2020-01-04T025007Z_13665_MRPRC2G6E93SW16_RTRMADP_0_NEW-YEAR-PHILIPPINES,2020-01-04T02:50:07Z,"Reuters, the news and media division of Thomson Reuters, is the worlds largest international multimedia news provider reaching more than one billion people every day. Reuters provides trusted business, financial, national, and international news to profession… [+169 chars]",reuters,Reuters
Danny Ramos,Bolivia's electoral court sets election rerun for May 3,"A rerun of Bolivia's election has been set for Sunday May 3, the president of the country's Supreme Electoral Tribunal said on Friday.",https://ca.reuters.com/article/topNews/idCAKBN1Z300F,https://s3.reutersmedia.net/resources/r/?m=02&d=20200104&t=2&i=1471921754&w=1200&r=LYNXMPEG0300P,2020-01-04T02:07:54Z,"LA PAZ (Reuters) - A rerun of Bolivia’s election has been set for Sunday May 3, the president of the country’s Supreme Electoral Tribunal said on Friday. 
Salvador Romero said both presidential and parliamentary elections would be held on the same day. 
“Wh… [+1488 chars]",reuters,Reuters
Ezgi Erkoyun,"Ghosn used our jets illegally in escape from Japan, Turkish company says","A Turkish private jet operator said on Friday that ex-Nissan boss Carlos Ghosn used two of its planes illegally in his escape from Japan, with an employee falsifying lease records to exclude his name from the documents.",https://in.reuters.com/article/nissan-ghosn-idINKBN1Z303R,https://s3.reutersmedia.net/resources/r/?m=02&d=20200104&t=2&i=1471954201&w=1200&r=LYNXMPEG0303M,2020-01-04T02:07:20Z,"ISTANBUL/TOKYO (Reuters) - A Turkish private jet operator said on Friday that ex-Nissan boss Carlos Ghosn used two of its planes illegally in his escape from Japan, with an employee falsifying lease records to exclude his name from the documents. 
MNG Jet sa… [+3292 chars]",reuters,Reuters
Howard Schneider,Fed policymakers broadly see eye to eye on 2020 outlook,Federal Reserve policymakers who last year were frequently at odds over where to set U.S. borrowing costs opened 2020 telegraphing confidence in the state of the economy and signaling broad agreement that monetary policy is right where it should be.,https://in.reuters.com/article/usa-fed-idINKBN1Z303L,https://s2.reutersmedia.net/resources/r/?m=02&d=20200104&t=2&i=1471952549&w=1200&r=LYNXMPEG0303I,2020-01-04T02:05:14Z,SAN DIEGO/BALTIMORE (Reuters) - Federal Reserve policymakers who last year were frequently at odds over where to set U.S. borrowing costs opened 2020 telegraphing confidence in the state of the economy and signaling broad agreement that monetary policy is rig… [+4195 chars],reuters,Reuters
Reuters Editorial,U.S. Soccer cancels training camp in Qatar after unrest,"The men's US national team has called off plans to go to Qatar for a winter training camp following unrest in the Middle East, U.S. Soccer said on Friday.",https://ca.reuters.com/article/sportsNews/idCAKBN1Z303B-OCASP,https://s4.reutersmedia.net/resources_v2/images/rcom-default.png,2020-01-04T01:42:22Z,"(Reuters) - The men’s US national team has called off plans to go to Qatar for a winter training camp following unrest in the Middle East, U.S. Soccer said on Friday. 
“Due to the developing situation in the region, U.S. Soccer has decided to postpone travel… [+1237 chars]",reuters,Reuters
Reuters Editorial,U.S. Soccer cancels training camp in Qatar after unrest,"The men's US national team has called off plans to go to Qatar for a winter training camp following unrest in the Middle East, U.S. Soccer said on Friday.",https://www.reuters.com/article/us-soccer-usa-doha-idUSKBN1Z303B,https://s4.reutersmedia.net/resources_v2/images/rcom-default.png,2020-01-04T01:42:22Z,"(Reuters) - The men’s US national team has called off plans to go to Qatar for a winter training camp following unrest in the Middle East, U.S. Soccer said on Friday. 
“Due to the developing situation in the region, U.S. Soccer has decided to postpone travel… [+1237 chars]",reuters,Reuters
Nick Mulvenney,Cricket-Labuschagne bats on after New Zealand double strike,Marnus Labuschagne was 181 not out as Australia reached 354 for five at lunch on the second day of the third test against New Zealand at a sunbathed Sydney Cricket Ground on Saturday.,https://uk.reuters.com/article/uk-cricket-test-aus-nzl-idUKKBN1Z303Z,https://s4.reutersmedia.net/resources/r/?m=02&d=20200104&t=2&i=1471956688&w=1200&r=LYNXMPEG0303Z,2020-01-04T01:41:48Z,"SYDNEY (Reuters) - Marnus Labuschagne was 181 not out as Australia reached 354 for five at lunch on the second day of the third test against New Zealand at a sunbathed Sydney Cricket Ground on Saturday. 
Black Caps spinner Will Somerville bowled Matthew Wade… [+1613 chars]",reuters,Reuters
Reuters Editorial,"Reports: Nationals, 2B Castro agree to two-year deal","Free-agent second baseman Starlin Castro has agreed to a two-year, $12 million deal with the Washington Nationals, according to multiple reports Friday.",https://www.reuters.com/article/us-baseball-mlb-was-castro-deal-idUSKBN1Z303C,https://s2.reutersmedia.net/resources/r/?m=02&d=20200104&t=2&i=1471945478&w=1200&r=LYNXMPEG0303F,2020-01-04T01:41:01Z,"Free-agent second baseman Starlin Castro has agreed to a two-year, $12 million deal with the Washington Nationals, according to multiple reports Friday. 
The agreement is pending a physical for the versatile infielder, who started his career as a shortstop a… [+577 chars]",reuters,Reuters
