author,title,description,url,urlToImage,publishedAt,content,source.id,source.name
Reuters Editorial,Singapore opposition party makes first legal challenge to fake news law,"A Singapore opposition party has asked a court to overturn government orders to attach correction notices to its online posts, the first legal challenge to a controversial fake news law that came into effect three months ago.",https://www.reuters.com/article/us-singapore-fake-news-idUSKBN1Z8089,https://s4.reutersmedia.net/resources_v2/images/rcom-default.png,2020-01-09T02:57:02Z,"SINGAPORE (Reuters) - A Singapore opposition party has asked a court to overturn government orders to attach correction notices to its online posts, the first legal challenge to a controversial fake news law that came into effect three months ago. 
The actio… [+413 chars]",reuters,Reuters
Reuters Editorial,Singapore opposition party makes first legal challenge to fake news law,"A Singapore opposition party has asked a court to overturn government orders to attach correction notices to its online posts, the first legal challenge to a controversial fake news law that came into effect three months ago.",https://uk.reuters.com/article/uk-singapore-fake-news-idUKKBN1Z8084,https://s4.reutersmedia.net/resources_v2/images/rcom-default.png,2020-01-09T02:54:01Z,"SINGAPORE (Reuters) - A Singapore opposition party has asked a court to overturn government orders to attach correction notices to its online posts, the first legal challenge to a controversial fake news law that came into effect three months ago. 
The actio… [+413 chars]",reuters,Reuters
Yimou Lee,Taiwan's China-friendly presidential hopeful faces backlash in divided south,"In balmy southern Taiwan, with its rural hamlets, industrial belts and slower-paced cities, a rising tide of residents are pushing back against opposition presidential hopeful Han Kuo-yu, fearing he'll sell out core Taiwan interests to China.",https://uk.reuters.com/article/uk-taiwan-election-south-feature-idUKKBN1Z807L,https://s2.reutersmedia.net/resources/r/?m=02&d=20200109&t=2&i=1474029827&w=1200&r=LYNXMPEG0804D,2020-01-09T02:52:07Z,"KAOHSIUNG, Taiwan (Reuters) - In balmy southern Taiwan, with its rural hamlets, industrial belts and slower-paced cities, a rising tide of residents are pushing back against opposition presidential hopeful Han Kuo-yu, fearing he’ll sell out core Taiwan intere… [+4960 chars]",reuters,Reuters
Yimou Lee and James Pomfret,Taiwan's China-friendly presidential hopeful faces backlash in divided south,"In balmy southern Taiwan, with its rural hamlets, industrial belts and slower-paced cities, a rising tide of residents are pushing back against opposition presidential hopeful Han Kuo-yu, fearing he'll sell out core Taiwan interests to China.",https://af.reuters.com/article/worldNews/idAFKBN1Z807L,https://s2.reutersmedia.net/resources/r/?m=02&d=20200109&t=2&i=1474045721&w=1200&r=LYNXMPEG0804D,2020-01-09T02:52:07Z,"KAOHSIUNG, Taiwan (Reuters) - In balmy southern Taiwan, with its rural hamlets, industrial belts and slower-paced cities, a rising tide of residents are pushing back against opposition presidential hopeful Han Kuo-yu, fearing he’ll sell out core Taiwan intere… [+4960 chars]",reuters,Reuters
David Stanway,Chinese internet firms falling behind on renewable energy goals: Greenpeace,"China's internet firms have fallen behind global peers in sourcing energy from clean, renewable sources, with soaring use of internet data driving up energy demand and carbon emissions, environmental group Greenpeace said in a report on Thursday.",https://uk.reuters.com/article/us-china-energy-internet-idUKKBN1Z807R,https://s4.reutersmedia.net/resources_v2/images/rcom-default.png,2020-01-09T02:52:00Z,"SHANGHAI (Reuters) - China’s internet firms have fallen behind global peers in sourcing energy from clean, renewable sources, with soaring use of internet data driving up energy demand and carbon emissions, environmental group Greenpeace said in a report on T… [+2873 chars]",reuters,Reuters
David Stanway,Chinese internet firms falling behind on renewable energy goals: Greenpeace,"China's internet firms have fallen behind global peers in sourcing energy from clean, renewable sources, with soaring use of internet data driving up energy demand and carbon emissions, environmental group Greenpeace said in a report on Thursday.",https://www.reuters.com/article/us-china-energy-internet-idUSKBN1Z807R,https://s4.reutersmedia.net/resources_v2/images/rcom-default.png,2020-01-09T02:52:00Z,"SHANGHAI (Reuters) - China’s internet firms have fallen behind global peers in sourcing energy from clean, renewable sources, with soaring use of internet data driving up energy demand and carbon emissions, environmental group Greenpeace said in a report on T… [+2873 chars]",reuters,Reuters
Yimou Lee,Taiwan's China-friendly presidential hopeful faces backlash in divided south,"In balmy southern Taiwan, with its rural hamlets, industrial belts and slower-paced cities, a rising tide of residents are pushing back against opposition presidential hopeful Han Kuo-yu, fearing he'll sell out core Taiwan interests to China.",https://www.reuters.com/article/us-taiwan-election-south-idUSKBN1Z807N,https://s2.reutersmedia.net/resources/r/?m=02&d=20200109&t=2&i=1474028720&w=1200&r=LYNXMPEG0804C,2020-01-09T02:51:28Z,"KAOHSIUNG, Taiwan (Reuters) - In balmy southern Taiwan, with its rural hamlets, industrial belts and slower-paced cities, a rising tide of residents are pushing back against opposition presidential hopeful Han Kuo-yu, fearing he’ll sell out core Taiwan intere… [+4956 chars]",reuters,Reuters
,Japanese shares bounce back after U.S.-Iran anxiety eases,"Japanese shares surged on Thursday, recovering all the losses from the previous...",https://uk.reuters.com/article/japan-stocks-midday/japanese-shares-bounce-back-after-us-iran-anxiety-eases-idUKL4N29E0JG,,2020-01-09T02:49:29Z,,reuters,Reuters
Stanley White,Japanese shares bounce back after U.S.-Iran anxiety eases,"Japanese shares surged on Thursday, recovering all the losses from the previous session, after the United States and Iran signalled their desire to avoid further military conflict.",https://www.reuters.com/article/japan-stocks-midday-idUSL4N29E0JG,https://s4.reutersmedia.net/resources_v2/images/rcom-default.png,2020-01-09T02:49:29Z,"TOKYO, Jan 9 (Reuters) - Japanese shares surged on Thursday, recovering all the losses from the previous session, after the United States and Iran signalled their desire to avoid further military conflict. 
At 0214 GMT, the Nikkei index was up 1.88% at 23,64… [+1703 chars]",reuters,Reuters
Reuters Editorial,"U.S. lawmakers unconvinced by Trump Iran argument, set war powers vote","Trump administration officials failed to convince many U.S. lawmakers on Wednesday that an imminent threat had justified the killing of a top Iranian military commander, and congressional Democrats scheduled a vote on legislation to rein in the president’s ab…",https://www.reuters.com/video/watch/idOVBVBJRHB,https://static.reuters.com/resources/r/?d=20200109&i=OVBVBJRHB&r=OVBVBJRHB&t=2,2020-01-09T02:48:25Z,"Posted 
Trump administration officials failed to convince many U.S. lawmakers on Wednesday that an imminent threat had justified the killing of a top Iranian military commander, and congressional Democrats scheduled a vote on legislation to rein in the presi… [+25 chars]",reuters,Reuters
Dan Whitcomb,New York governor renews effort to legalize recreational marijuana,"New York Governor Andrew Cuomo on Wednesday pledged for the second year in a row to legalize recreational marijuana, looking for his state to become the nation's 12th to do so and saying that it could generate hundreds of millions of dollars in revenue.",https://www.reuters.com/article/us-new-york-cannabis-idUSKBN1Z807F,https://s1.reutersmedia.net/resources/r/?m=02&d=20200109&t=2&i=1474028252&w=1200&r=LYNXMPEG08042,2020-01-09T02:45:13Z,"(Reuters) - New York Governor Andrew Cuomo on Wednesday pledged for the second year in a row to legalize recreational marijuana, looking for his state to become the nation’s 12th to do so and saying that it could generate hundreds of millions of dollars in re… [+2279 chars]",reuters,Reuters
Amy Tennery,Vikings' Rudolph says gloves meant for charity wound up on eBay,"Minnesota Vikings tight end Kyle Rudolph said on Wednesday that he was duped into donating a pair of game-worn gloves to what he thought was a charity, then saw them advertised for sale on eBay.",https://ca.reuters.com/article/sportsNews/idCAKBN1Z806T-OCASP,https://s3.reutersmedia.net/resources/r/?m=02&d=20200109&t=2&i=1474023227&w=1200&r=LYNXMPEG0803T-OCASP,2020-01-09T02:32:27Z,"NEW YORK (Reuters) - Minnesota Vikings tight end Kyle Rudolph said on Wednesday that he was duped into donating a pair of game-worn gloves to what he thought was a charity, then saw them advertised for sale on eBay. 
Rudolph said on Twitter that someone appr… [+1328 chars]",reuters,Reuters
Amy Tennery,Vikings' Rudolph says gloves meant for charity wound up on eBay,"Minnesota Vikings tight end Kyle Rudolph said on Wednesday that he was duped into donating a pair of game-worn gloves to what he thought was a charity, then saw them advertised for sale on eBay.",https://www.reuters.com/article/us-football-nfl-gloves-idUSKBN1Z806T,https://s4.reutersmedia.net/resources/r/?m=02&d=20200109&t=2&i=1474023242&w=1200&r=LYNXMPEG0803T,2020-01-09T02:32:27Z,"NEW YORK (Reuters) - Minnesota Vikings tight end Kyle Rudolph said on Wednesday that he was duped into donating a pair of game-worn gloves to what he thought was a charity, then saw them advertised for sale on eBay. 
Rudolph said on Twitter that someone appr… [+1328 chars]",reuters,Reuters
Tom Westbrook,"Asian shares erase losses as Mideast tensions ease, oil ticks up",Asian stocks rebounded on Thursday and oil edged up as the United States and Iran backed away from the brink of further conflict in the Middle East and investors unwound safety plays.,https://in.reuters.com/article/uk-global-markets-idINKBN1Z802D,https://s3.reutersmedia.net/resources/r/?m=02&d=20200109&t=2&i=1474021484&w=1200&r=LYNXMPEG0803P,2020-01-09T02:30:01Z,"SINGAPORE (Reuters) - Asian stocks rebounded on Thursday and oil edged up as the United States and Iran backed away from the brink of further conflict in the Middle East and investors unwound safety plays. 
U.S. President Donald Trump responded overnight to … [+3212 chars]",reuters,Reuters
Ted Hesson,U.S. appeals court stays judge's ruling blocking military funds for border wall,A U.S. federal appeals court on Wednesday put on hold a lower court ruling that blocked President Donald Trump's administration from using $3.6 billion in military construction funds to build a wall on the country's border with Mexico.,https://www.reuters.com/article/us-usa-immigration-court-idUSKBN1Z806H,https://s3.reutersmedia.net/resources/r/?m=02&d=20200109&t=2&i=1474019892&w=1200&r=LYNXMPEG0803K,2020-01-09T02:26:10Z,WASHINGTON (Reuters) - A U.S. federal appeals court on Wednesday put on hold a lower court ruling that blocked President Donald Trump’s administration from using $3.6 billion in military construction funds to build a wall on the country’s border with Mexico. … [+2583 chars],reuters,Reuters
Patricia Zengerle,U.S. congressional study urges sanctions on China over 'crimes against humanity',"A U.S. congressional report released on Wednesday called for sanctions against China over human rights abuses, and for U.S. officials to keep rights concerns in mind during dealings with Beijing, including trade negotiations.",https://ca.reuters.com/article/topNews/idCAKBN1Z71ZM,https://s2.reutersmedia.net/resources/r/?m=02&d=20200109&t=2&i=1474018948&w=1200&r=LYNXMPEG0803F,2020-01-09T02:23:15Z,"WASHINGTON (Reuters) - A U.S. congressional report released on Wednesday called for sanctions against China over human rights abuses, and for U.S. officials to keep rights concerns in mind during dealings with Beijing, including trade negotiations. 
The annu… [+3927 chars]",reuters,Reuters
