author,title,description,url,urlToImage,publishedAt,content,source.id,source.name
NBCNews.com,Nightly News Full Broadcast (October 3rd),"Officials provide conflicting information on President Trump’s condition, at least 8 at SCOTUS nominee announcement test positive for coronavirus, and the Biden campaign continues ahead of Vice Presidential Debate.",https://www.nbcnews.com/nightly-news-netcast/video/nightly-news-full-broadcast-october-3rd-93092933885,https://media14.s-nbcnews.com/j/MSNBC/Components/Video/202010/nn_netcast_brk_201003_1920x1080.nbcnews-fp-1200-630.jpg,2020-10-04T01:17:45Z,,nbc-news,NBC News
NBCNews.com,Officials provide conflicting information on President Trump’s condition,White House physician Dr. Sean Conley emerged from Walter Reed Medical Center on Saturday with an optimistic tone on the president’s hospitalization for Covid-19. It was followed by confusing information from him and other officials on the president’s conditi…,https://www.nbcnews.com/nightly-news/video/officials-provide-conflicting-information-on-president-trump-s-condition-93093445602,https://media13.s-nbcnews.com/j/MSNBC/Components/Video/202010/nn_kod_trump_walter_reed_medical_center_201003_1920x1080.nbcnews-fp-1200-630.jpg,2020-10-04T00:39:24Z,,nbc-news,NBC News
"Ali Vitali, Marianna Sotomayor",Biden campaign will disclose all Covid-19 test results,Here are the latest updates on President Donald Trump's coronavirus diagnosis.,https://www.nbcnews.com/politics/donald-trump/live-blog/2020-10-03-trump-covid-n1241952/ncrd1242019,https://media2.s-nbcnews.com/j/newscms/2020_40/3417207/201002-donald-trump-thumbs-up-ac-1137p_e9e41760b696155a0b9427bd1ce51fb5.nbcnews-fp-1200-630.jpg,2020-10-04T00:10:21Z,The Biden campaign switched course Saturday and announced that it would release the results of each Covid-19 test he takes moving forward a reversal from a previous decision to only release results i… [+6400 chars],nbc-news,NBC News
Janhvi Bhojwani and Dennis Romero and Yasmine Salam and Shamar Walters,"Family loses home to wildfire, then gets virus",Jessica and Matthew Graham lost their home to one of Washington's devastating wildfires in September. Then they got COVID-19.,https://www.nbcnews.com/news/us-news/washington-state-family-loses-home-wildfire-then-gets-covid-19-n1242022,https://media3.s-nbcnews.com/j/newscms/2020_40/3417317/201003-graham-family-axc-1018p_6c747b29689e9fd05b9e40c5b4678366.nbcnews-fp-1200-630.jpg,2020-10-04T03:33:59Z,"Jessica and Matthew Graham have had the kind of month that could be described as 2020 in a nutshell: They lost their home to wildfires that pretty much wiped their hometown of Malden, Washington, off… [+2646 chars]",nbc-news,NBC News
Janhvi Bhojwani and Emma Diede,Impact of wildfires affecting residents' mental health,Therapists say the wildfires are impacting the mental health of residents in fire zones so much that there’s a need for more clinicians to handle the distress.,https://www.nbcnews.com/news/us-news/impact-wildfires-affecting-residents-mental-health-n1241752,https://media4.s-nbcnews.com/j/newscms/2020_40/3417067/201002-wildfires-oregon-mn-1435_6fc34d140932fac1b9f2b93499b5b106.nbcnews-fp-1200-630.JPG,2020-10-04T03:29:00Z,"Paulie Hawthorne is used to fire. She grew up in southeastern Oregon, long a hotbed for wildfires.
I can remember, even as a kid, there were fires. I mean, it was just kind of a thing that happened,… [+7313 chars]",nbc-news,NBC News
Dennis Romero,'SNL' tackles Trump's coronavirus woes,"Joe Biden, played by Jim Carrey, asks people to imagine science and karma teaming up to send a message about the danger of Covid-19.",https://www.nbcnews.com/pop-culture/tv/saturday-night-live-tackles-trump-s-coronavirus-woes-n1242016,https://media2.s-nbcnews.com/j/newscms/2020_40/3417318/201003-snlopen-er-1130p_eff290fda548bc1148265bbed124a988.nbcnews-fp-1200-630.png,2020-10-04T05:45:16Z,"""Saturday Night Live"" kicked off its 46th season by facing leadership turmoil set off when President Donald Trump announced that he has COVID-19.
The show opened with Tuesday's contentious and chaot… [+3894 chars]",nbc-news,NBC News
Dennis Romero,'SNL' tackles Trump's coronavirus woes,"Joe Biden, played by Jim Carrey, asks people to imagine science and karma teaming up to send a message about the danger of Covid-19.",https://www.nbcnews.com/news/us-news/saturday-night-live-tackles-trump-s-coronavirus-woes-n1242016,https://media2.s-nbcnews.com/j/newscms/2020_40/3417318/201003-snlopen-er-1130p_eff290fda548bc1148265bbed124a988.nbcnews-fp-1200-630.png,2020-10-04T05:45:00Z,"""Saturday Night Live"" kicked off its 46th season by facing leadership turmoil set off when President Donald Trump announced that he has COVID-19.
The show opened with Tuesday's contentious and chaot… [+3828 chars]",nbc-news,NBC News
The Associated Press,"Lindsey Graham, Jaime Harrison tout bipartisanship in S.C. debate","In their first debate, U.S. Sen. Lindsey Graham of South Carolina and Democratic challenger Jaime Harrison drew multiple contrasts between their campaigns.",https://www.nbcnews.com/politics/elections/lindsey-graham-jaime-harrison-tout-bipartisanship-s-c-debate-n1242029,https://media1.s-nbcnews.com/j/newscms/2020_40/3417321/201904-graham-harrison-axc-1243a_26ef2168119450cfd03eaa97e974605c.nbcnews-fp-1200-630.JPG,2020-10-04T04:48:31Z,"COLUMBIA, S.C. In their first debate in a race that has shattered fundraising records and become among the more closely watched Senate contests of this cycle, U.S. Sen. Lindsey Graham of South Caroli… [+4890 chars]",nbc-news,NBC News
NBC News,"Live updates: Trump given steroid, condition improving, doctors say","Trump's doctors said he was placed on a steroid therapy typically used with more severe Covid-19 cases and his condition was improving after ""episodes"" over the weekend.",https://www.nbcnews.com/politics/donald-trump/live-blog/2020-10-04-trump-covid-n1242030,https://media2.s-nbcnews.com/j/newscms/2020_40/3417390/201004-doctors-walter-reed-jm-1307_d6618724f9bd0606081bdeedc51275c5.nbcnews-fp-1200-630.jpg,2020-10-04T09:39:22Z,"White House will be 'as transparent as we can,' aide says
The White House's director of strategic communications, Alyssa Farah, said Sunday that the White House is striving to be as transparent as w… [+4293 chars]",nbc-news,NBC News
Reuters,Umrah pilgrims return to a Mecca after COVID-19 slump,Pilgrims trickled into Mecca Sunday after Saudi Arabia partially lifted a coronavirus ban on performing umrah - a pilgrimage to Islam’s two holiest sites.,https://www.nbcnews.com/news/world/saudi-arabia-umrah-pilgrims-return-mecca-stilled-covid-19-slump-n1242033,https://media4.s-nbcnews.com/j/newscms/2020_40/3417329/afp_8rd4um_8b5cb13d81d30f65ac378c87cf14f4ed.nbcnews-fp-1200-630.jpg,2020-10-04T09:17:04Z,"MECCA, Saudi Arabia Mecca slowly stirred from a seven-month hibernation on Sunday as pilgrims trickled in after Saudi Arabian authorities partially lifted a coronavirus ban on performing umrah - a pi… [+3116 chars]",nbc-news,NBC News
