author,title,description,url,urlToImage,publishedAt,content,source.id,source.name
Elise Viebeck,Senate set to acquit Trump next week after bid for witnesses in impeachment trial is defeated,"Soon the questions surrounding Trump’s actions toward Ukraine will move from the Senate floor to the campaign trail, where voters instead of lawmakers will weigh the evidence in the heat of the 2020 presidential election.",https://www.washingtonpost.com/politics/senate-set-to-acquit-trump-next-week-after-bid-for-witnesses-in-impeachment-trial-is-defeated/2020/01/31/e78d6dc8-4447-11ea-aa6a-083d01b3ed18_story.html,https://www.washingtonpost.com/resizer/Q3-T6r27xl8T40FBMnA-h9iRbMA=/1440x0/smart/arc-anglerfish-washpost-prod-washpost.s3.amazonaws.com/public/6YM6BUCDSEI6VGOHDX6UEQNC7Y.jpg,2020-02-01T01:37:50Z,"In declining to add to the case presented by House Democrats, the Senate delivered a victory for the White House that all but guaranteed that Trump will remain in office. With a final vote on the articles of impeachment set for Wednesday at 4 p.m., Democrats … [+9839 chars]",the-washington-post,The Washington Post
Edith M. Lederer | AP,UN experts: Yemen's rebels getting weapons similar to Iran's,U.N. experts say Yemen's Houthi Shiite rebels are receiving parts for drones and weapons in potential violation of a U.N. arms embargo,https://www.washingtonpost.com/world/middle_east/un-experts-yemens-rebels-getting-weapons-similar-to-irans/2020/01/31/87ef2db4-448f-11ea-99c7-1dfd4241a2fe_story.html,,2020-02-01T01:09:45Z,"The panel said the high-profile seizure Nov. 25 of a dhow in the Arabian Sea carrying anti-tank missiles indicates that sea transport also continues to play a role in potential violations of the arms embargo.
The Yemen conflict began with the 2014 takeover o… [+3208 chars]",the-washington-post,The Washington Post
Associated Press,"China reports 259 people have died of new virus; 11,800 sick","China has reported 259 people have died of a new virus, which has now infected nearly 11,800, as the United States took drastic steps that will temporarily bar foreign nationals who have traveled in China within the last 14 days",https://www.washingtonpost.com/world/asia_pacific/china-reports-259-people-have-died-of-new-virus-11800-sick/2020/01/31/36106904-448f-11ea-99c7-1dfd4241a2fe_story.html,,2020-02-01T01:07:27Z,"Beginning Sunday, the U.S. will also begin funneling all flights to the U.S. from China to seven major airports where passengers can be screened for illness.
The World Health Organization has declared the outbreak a global emergency. A public health emergenc… [+2063 chars]",the-washington-post,The Washington Post
Amber Phillips,"The day that sealed things for President Trump’s impeachment, in 5 minutes",The Senate won't hear from witnesses -- but some Republicans admitted Trump did what he's accused of.,https://www.washingtonpost.com/politics/2020/01/31/5mf/,https://www.washingtonpost.com/resizer/NefhCLIyYerQH4yRi-n6wxEeD2s=/1440x0/smart/arc-anglerfish-washpost-prod-washpost.s3.amazonaws.com/public/CXAHR3CEOEI6VGOHDX6UEQNC7Y.jpg,2020-02-01T01:03:14Z,"Thats when the vote to keep the trial going by having witnesses testify failed. Two Republicans, Sens. Susan Collins of Maine and Mitt Romney of Utah, voted with all Democrats in favor of witnesses. But Democrats needed four Republicans to break from their pa… [+4399 chars]",the-washington-post,The Washington Post
Tom Hamburger,Bolton faces potential legal battles in standoff with White House over his book,"The former national security adviser’s book is scheduled to be released in March, even after the National Security Council warned his attorney that it will have to be revised because it contained “significant amounts” of classified material.",https://www.washingtonpost.com/politics/bolton-faces-potential-legal-battles-in-standoff-with-white-house-over-his-book/2020/01/31/53da5572-445c-11ea-b5fc-eefa848cde99_story.html,https://www.washingtonpost.com/resizer/WFtsgqoUmiR7l6rIJwIwYAhvjPI=/1440x0/smart/arc-anglerfish-washpost-prod-washpost.s3.amazonaws.com/public/HPKWLDCEQYI6VKTKBA6QDM7NDA.jpg,2020-02-01T00:51:07Z,"Amid the standoff, details about the contents of his manuscript are continuing to leak out, with the New York Times reporting Friday that Trump directed Bolton in May to call the Ukrainian president and urge him to meet with Trumps personal attorney Rudolph W… [+6293 chars]",the-washington-post,The Washington Post
Associated Press,"China reports 259 people have died of new virus with 11,791 confirmed cases of the outbreak","China reports 259 people have died of new virus with 11,791 confirmed cases of the outbreak",https://www.washingtonpost.com/world/asia_pacific/china-reports-259-people-have-died-of-new-virus-with-11791-confirmed-cases-of-the-outbreak/2020/01/31/f7c9279c-448b-11ea-99c7-1dfd4241a2fe_story.html,,2020-02-01T00:44:14Z,"BEIJING China reports 259 people have died of new virus with 11,791 confirmed cases of the outbreak.
Copyright 2020 The Associated Press. All rights reserved. This material may not be published, broadcast, rewritten or redistributed.",the-washington-post,The Washington Post
Niniek Karmini | AP,Indonesia deports American journalist over visa regulations,Indonesian authorities have deported an American journalist who was detained for more than six weeks after meeting with  indigenous rights activists on Borneo island,https://www.washingtonpost.com/world/asia_pacific/indonesia-deports-american-journalist-over-visa-regulations/2020/01/31/674e4080-448b-11ea-99c7-1dfd4241a2fe_story.html,,2020-02-01T00:40:13Z,"Jacobson, 31, is an editor for Mongabay, an environmental science news website that features information on tropical rain forests.
His lawyer, Aryo Nugroho, said Jacobson was sent home Friday afternoon through Jakartas international airport after the immigra… [+2209 chars]",the-washington-post,The Washington Post
Gregory Katz and David Bauder | AP,Media outlets push back against government's Brexit video,Some prominent British and international media organizations pushed back against Prime Minister Boris Johnson's press policy by declining to broadcast a prerecorded video message to mark Britain's departure from the European Union,https://www.washingtonpost.com/world/europe/media-outlets-push-back-against-governments-brexit-video/2020/01/31/46de7144-448b-11ea-99c7-1dfd4241a2fe_story.html,,2020-02-01T00:39:18Z,The BBC and commercial rival ITN did not run any video of the address. Sky News ran a clip. News agencies including Reuters and AFP also declined to use the footage. Other organizations ran short clips because of the historic nature of Britains long-awaited d… [+2444 chars],the-washington-post,The Washington Post
Mike DeBonis,"‘A permanent asterisk’: Acquittal at hand, Democrats sow doubt about Trump trial",Top Democratic leaders are arguing that a trial without witnesses should not allow Trump to claim vindication.,https://www.washingtonpost.com/politics/a-permanent-asterisk-acquittal-at-hand-democrats-sow-doubt-about-trump-trial/2020/01/31/b0756a52-4447-11ea-aa6a-083d01b3ed18_story.html,https://www.washingtonpost.com/resizer/0URFbMei1lkLWkRNGqoE8e0suTM=/1440x0/smart/arc-anglerfish-washpost-prod-washpost.s3.amazonaws.com/public/2IH63RSELQI6VGOHDX6UEQNC7Y.jpg,2020-02-01T00:34:23Z,"The charge has been led by the most senior Democratic officials as it grew increasingly clear this week that Republican senators would vote to reject additional evidence and pave the way for a largely partisan verdict.
Hours before the Senate voted Friday, S… [+6594 chars]",the-washington-post,The Washington Post
Mark Stevenson | AP,Guardian of Monarch butterfly grounds eulogized in Mexico,"Hundreds of Mexican farmers have thronged the funeral of activist Homero Gómez González, an homage that was like a tribute to the monarch butterfly he staunchly defended",https://www.washingtonpost.com/world/the_americas/guardian-of-monarch-butterfly-grounds-eulogized-in-mexico/2020/01/31/1ee3374a-4488-11ea-99c7-1dfd4241a2fe_story.html,,2020-02-01T00:16:42Z,"Nobody worked harder than Gómez González whose body was found this week at the bottom of a holding pond with a head wound to stop logging, reforest and bring tourists to the butterflies wintering grounds.
In an area where crime, construction work and wood cu… [+4520 chars]",the-washington-post,The Washington Post
