author,title,description,url,urlToImage,publishedAt,content,source.id,source.name
The Associated Press,Georgia court sets aside immunity ruling in stun gun death,Georgia’s highest court has found that a lower court was wrong to grant immunity from prosecution to three sheriff’s deputies facing murder charges arising from a man's stun gun death,https://abcnews.go.com/US/wireStory/georgia-court-sets-immunity-ruling-stun-gun-death-73983131,null,2020-11-03T01:40:47Z,ATLANTA -- Georgia's highest court on Monday found that a lower court was wrong to grant immunity from prosecution to three sheriff's deputies facing murder charges in a stun gun death dating to July… [+4159 chars],abc-news,ABC News
The Associated Press,School: LSU frat member arrested on charges including hazing,Louisiana State University says a fraternity member has been arrested on charges including hazing in connection with an incident that news outlets reported had hospitalized a student,https://abcnews.go.com/US/wireStory/school-lsu-frat-member-arrested-charges-including-hazing-73983025,null,2020-11-03T01:25:17Z,"BATON ROUGE, La. -- A fraternity member was arrested Monday on charges including hazing in connection with an incident that reportedly hospitalized a Louisiana State University freshman.
University … [+1670 chars]",abc-news,ABC News
The Associated Press,"Actor Carol Arthur DeLuise, widow of Dom DeLuise, dies at 85","Carol Arthur DeLuise, an actor who appeared in several Mel Brooks films and was the widow of Dom DeLuise, has died",https://abcnews.go.com/Entertainment/wireStory/actor-carol-arthur-deluise-widow-dom-deluise-dies-73982739,null,2020-11-03T01:09:17Z,"LOS ANGELES -- Carol Arthur DeLuise, an actor who appeared in several Mel Brooks films and was the widow of Dom DeLuise, has died. She was 85.
A family statement said DeLuise died Sunday in Los Ange… [+954 chars]",abc-news,ABC News
Luke Barr,Law enforcement has 'delicate balance' at polls on election day,Law enforcement from New Jersey to California are working to ensure that Americans who show up at the polls have their voice heard and their vote counted.,https://abcnews.go.com/Politics/law-enforcement-delicate-balance-polls-election-day-police/story?id=73978188,https://s.abcnews.com/images/US/GTY_police_officer_jt_141206_hpMain_3_16x9_992.jpg,2020-11-03T01:07:44Z,"As business owners in Washington, D.C., and New York City board up their storefronts to protect against potential election unrest, law enforcement from New Jersey to California is working to ensure t… [+5964 chars]",abc-news,ABC News
,Louisiana man gets 25 years for torching 3 Baptist churches,A Louisiana man who admitted to burning down three predominantly African American churches has been sentenced to 25 years in prison and ordered to pay the churches $2.6 million,https://abcnews.go.com/US/wireStory/louisiana-man-25-years-torching-baptist-churches-73982740,,2020-11-03T01:07:32Z,,abc-news,ABC News
FRANKLIN BRICENO Associated Press,Peru's president to face a 2nd impeachment vote in Congress,"For the second time in less than two months, opposition members in Peru’s congress have persuaded legislators to adopt a motion that will require President Martin Vizcarra to face an impeachment vote",https://abcnews.go.com/International/wireStory/perus-president-face-2nd-impeachment-vote-congress-73982774,https://s.abcnews.com/images/International/WireAP_e6613a788d6c483c936050e8d4d9ce13_16x9_992.jpg,2020-11-03T01:01:58Z,"LIMA, Peru -- For the second time in less than two months, opposition members in Peru's congress persuaded legislators to adopt a motion Monday that requires President Martin Vizcarra to face an impe… [+1428 chars]",abc-news,ABC News
,Pilots say FAA proposal for Boeing Max training needs work,Pilots at some U.S. airlines think the government can improve its proposal for pilot training on the Boeing 737 Max,https://abcnews.go.com/Business/wireStory/pilots-faa-proposal-boeing-max-training-work-73982573,,2020-11-03T00:49:32Z,,abc-news,ABC News
JENNIFER SINCO KELLEHER Associated Press,US surgeon general pleads not guilty to Hawaii citation,U.S. Surgeon General Jerome Adams is pleading not guilty to being in a Hawaii park that was closed amid coronavirus restrictions,https://abcnews.go.com/Politics/wireStory/us-surgeon-general-pleads-guilty-hawaii-citation-73978405,https://s.abcnews.com/images/Politics/WireAP_b277ffb57d574f0d842baef0d28e67c9_16x9_992.jpg,2020-11-03T00:38:33Z,HONOLULU -- A lawyer for U.S. Surgeon General Jerome Adams pleaded not guilty Monday on behalf of the official who was cited by Honolulu police for being in a closed park during a trip to help Hawaii… [+1871 chars],abc-news,ABC News
Mariya Moseley,99-year-old Mississippi man born on a plantation votes in election,99-year-old Mississippi man born on a plantation votes in electiongo.com,https://abcnews.go.com/Politics/99-year-mississippi-man-born-plantation-votes-election/story?id=73958509,https://s.abcnews.com/images/US/robert-smith-ht-jef-201101_1604252047021_hpMain_16x9_992.jpg,2020-11-03T00:22:58Z,A 99-year-old man who was born the son of a sharecropper on a plantation is making sure his voice is being heard in this year's election and sending an important reminder of just how crucial it is to… [+4596 chars],abc-news,ABC News
Bill Hutchinson,Holden Matthews sentenced to 25 years for setting fire to 3 historically Black churches in Louisiana - ABC News,"<ol><li>Holden Matthews sentenced to 25 years for setting fire to 3 historically Black churches in Louisiana  ABC News
</li><li>Louisiana man sentenced to 25 years for burning Black churches  Yahoo News
</li><li>Man who set fire to Louisiana churches senten…",https://abcnews.go.com/US/holden-matthews-sentenced-25-years-setting-fire-historically/story?id=73970865,https://s.abcnews.com/images/Business/holden-matthews-file-ap-ml-201030_1604064686766_hpMain_16x9_992.jpg,2020-11-03T00:19:21Z,"A white man who pleaded guilty to torching three historically Black Louisiana churches in a 10-day span was sentenced on Monday to 25 years in federal prison.
Holden James Matthews, 22, learned of h… [+4295 chars]",abc-news,ABC News
The Associated Press,Australian central bank cuts key interest rate to 0.1%,Australia’s central bank has cut its benchmark interest rate by 0.15 of a percentage point to a record low 0.10% in a bid to lift the economy from a pandemic-induced recession,https://abcnews.go.com/International/wireStory/australian-central-bank-cuts-key-interest-rate-01-73984596,null,2020-11-03T03:36:48Z,"CANBERRA, Australia -- Australias central bank on Tuesday cut its benchmark interest rate by 0.15 of a percentage point to a record low 0.10% in a bid to lift the economy from a pandemic-induced rece… [+369 chars]",abc-news,ABC News
The Associated Press,Australian central bank cuts benchmark interest rate by 0.15 percentage point to record low 0.10%,Australian central bank cuts benchmark interest rate by 0.15 percentage point to record low 0.10%,https://abcnews.go.com/International/wireStory/australian-central-bank-cuts-benchmark-interest-rate-015-73984594,null,2020-11-03T03:33:00Z,"CANBERRA, Australia -- Australian central bank cuts benchmark interest rate by 0.15 percentage point to record low 0.10%.",abc-news,ABC News
,Last evacuation from Southeast Texas train derailment lifted,Authorities have lifted the last evacuation order from the Southeast Texas vicinity of a freight train derailment last week,https://abcnews.go.com/US/wireStory/evacuation-southeast-texas-train-derailment-lifted-73984098,,2020-11-03T02:34:02Z,,abc-news,ABC News
The Associated Press,2 dead in Delaware after wind tips lift 120 feet in air,Two men have died in Delaware after a strong wind tipped over a lift that was holding them about 120 feet in the air,https://abcnews.go.com/US/wireStory/dead-delaware-wind-tips-lift-120-feet-air-73983666,null,2020-11-03T02:10:02Z,"BETHANY BEACH, Del. -- Two men in Delaware died Monday after a strong wind tipped over a lift that was holding them about 120 feet in the air, authorities said.
State police said the men were instal… [+364 chars]",abc-news,ABC News
CHRISTINA A. CASSIDY and ANTHONY IZAGUIRRE Associated Press,Huge voter turnout expected despite virus,"Election Day in the U.S. is unfolding like no other, with nearly 100 million Americans having already cast their ballots",https://abcnews.go.com/Politics/wireStory/huge-voter-turnout-expected-virus-political-rancor-73986034,https://s.abcnews.com/images/Politics/201102_abcnl_breakdown_castellanos_hpMain_16x9_992.jpg,2020-11-03T05:47:55Z,"The scourge of a global pandemic produced an election season like no other in the U.S., persuading record numbers of Americans to cast their ballots early, forcing states to make changes to long-esta… [+6048 chars]",abc-news,ABC News
JESSICA GRESKO Associated Press,SCOTUS to hear case about juvenile life sentences,The Supreme Court is to hear arguments in a case that could put the brakes on what has been a gradual move toward more leniency for children who are convicted of murder,https://abcnews.go.com/Politics/wireStory/supreme-court-hear-case-juvenile-life-sentences-73986076,https://s.abcnews.com/images/Politics/WireAP_b00fb3f1a59644118af6e3991ed5d937_16x9_992.jpg,2020-11-03T05:47:43Z,"WASHINGTON -- The Supreme Court is to hear arguments in a case that could put the brakes on what has been a gradual move toward more leniency for children who are convicted of murder.
The court has … [+2763 chars]",abc-news,ABC News
The Associated Press,Asia Today: New Delhi sees worst wave as India's cases drop,"India’s capital is seeing its worst wave of coronavirus infections since the start of the pandemic, even as the nation’s overall cases fall",https://abcnews.go.com/Health/wireStory/asia-today-delhi-sees-worst-wave-indias-cases-73986004,null,2020-11-03T05:33:47Z,"NEW DELHI -- India's capital is seeing its worst wave of coronavirus infections since the start of the pandemic, even as the nation's overall cases fall.
New Delhi has averaged more than 5,200 newly… [+1442 chars]",abc-news,ABC News
ZEN SOO Associated Press,China regulators summon Ant Group executives ahead of IPO,Chinese regulators have summoned Ant Group founder Jack Ma and two other senior executives to a formal meeting just days before the company's shares are due to begin trading in Shanghai and Hong Kong,https://abcnews.go.com/Business/wireStory/china-regulators-summon-ant-group-executives-ahead-ipo-73985961,https://s.abcnews.com/images/Technology/WireAP_9b00ac8b0aaa41fd8358321458748f21_16x9_992.jpg,2020-11-03T05:13:23Z,HONG KONG -- Chinese regulators summoned Ant Group founder Jack Ma and two other senior executives to a meeting just days before the company's shares are due to begin trading following a blockbuster … [+2297 chars],abc-news,ABC News
ZEN SOO Associated Press,China regulators summon Ant Group executives ahead of IPO,Chinese regulators have summoned Ant Group founder Jack Ma and two other senior executives to a formal meeting just days before the company's shares are due to begin trading in Shanghai and Hong Kong,https://abcnews.go.com/Technology/wireStory/china-regulators-summon-ant-group-executives-ahead-ipo-73985960,https://s.abcnews.com/images/Technology/WireAP_9b00ac8b0aaa41fd8358321458748f21_16x9_992.jpg,2020-11-03T05:13:15Z,HONG KONG -- Chinese regulators summoned Ant Group founder Jack Ma and two other senior executives to a meeting just days before the company's shares are due to begin trading following a blockbuster … [+2297 chars],abc-news,ABC News
The Associated Press,Powerful Hurricane Eta threatens flooding in Central America,"A dangerously powerful Hurricane Eta is churning toward Nicaragua’s Caribbean coast with potentially devastating winds, while heavy rains thrown off by its storm bands are already causing rivers to overflow across Central America",https://abcnews.go.com/International/wireStory/powerful-hurricane-eta-threatens-flooding-central-america-73985694,null,2020-11-03T05:04:48Z,"MANAGUA, Nicaragua -- Dangerously powerful Hurricane Eta churned toward Nicaraguas Caribbean coast with potentially devastating winds, while heavy rains thrown off by its storm bands already were cau… [+3584 chars]",abc-news,ABC News
